client_id,monthly_income_cop,credit_exposure_cop,avg_days_late_last_year,num_active_products,credit_utilization,months_with_bank,product_usage_score,competitor_rate_inquiries,complaint_count_last_year,active_products_change_6m,client_value_score,defaulted_30_60_days,churned_3_months
CL102777,2146290.0,8882070.0,11.0,5,0.822,82,0.357,0,0,1,0.481,1,0
CL102778,2348102.0,8976056.0,1.9,2,0.55,170,0.321,0,0,-1,0.725,0,1
CL102779,3077785.0,3541118.0,16.7,2,0.583,162,0.926,1,0,0,0.13,0,0
CL102780,3749971.0,2387435.0,6.0,2,0.563,13,0.594,2,1,0,0.655,0,0
CL102781,1749984.0,7796263.0,17.6,1,0.171,157,0.49,1,0,1,0.231,0,0
CL102782,1326958.0,9142865.0,3.2,2,0.376,126,0.894,2,1,-1,0.435,1,1
CL102783,1438308.0,1766897.0,0.5,5,0.49,175,0.535,1,0,1,0.346,1,0
CL102784,1898166.0,1719012.0,5.2,5,0.26,95,0.778,0,1,-1,0.151,0,0
CL102785,2031001.0,4674719.0,2.5,1,0.23,11,0.755,1,0,-2,0.688,1,0
CL102786,1647883.0,6203055.0,10.0,2,0.167,63,0.761,1,0,0,0.527,0,0
CL102787,1266720.0,3238600.0,25.2,4,0.627,102,0.172,0,0,0,0.324,0,1
CL102788,1927896.0,6423705.0,9.4,4,0.283,51,0.655,1,0,0,0.339,0,0
CL102789,2651705.0,2428792.0,17.4,3,0.595,47,0.798,1,0,-2,0.06,0,0
CL102790,3260903.0,908649.0,4.8,1,0.569,4,0.375,1,0,0,0.296,0,0
CL102791,1832677.0,2967615.0,11.8,4,0.641,7,0.339,1,0,-1,0.385,1,0
CL102792,1969915.0,4173487.0,14.8,3,0.125,87,0.841,0,2,-2,0.445,0,0
CL102793,1523698.0,3291691.0,9.9,5,0.543,31,0.607,0,0,-2,0.729,0,0
CL102794,2383976.0,1774409.0,5.7,3,0.434,118,0.759,2,0,-1,0.229,1,0
CL102795,1584510.0,1120231.0,7.9,2,0.25,86,0.485,0,0,1,0.526,0,0
CL102796,3225388.0,2786057.0,9.6,2,0.228,30,0.635,0,0,1,0.311,0,0
CL102797,991592.0,7484607.0,2.3,5,0.334,157,0.815,1,0,0,0.597,0,0
CL102798,2023188.0,9619840.0,13.3,1,0.69,43,0.591,2,2,0,0.747,0,1
CL102799,2815228.0,9169555.0,24.0,2,0.554,85,0.622,0,1,-1,0.298,1,0
CL102800,2654899.0,2255457.0,5.0,2,0.596,150,0.885,1,0,1,0.462,1,0
CL102801,9309229.0,1780501.0,9.7,3,0.176,176,0.912,0,0,-1,0.116,0,0
CL102802,2884609.0,5652702.0,10.7,3,0.184,104,0.37,0,0,0,0.502,0,1
CL102803,1465889.0,6228026.0,8.7,3,0.201,176,0.803,1,0,-1,0.255,0,0
CL102804,2308868.0,5283603.0,6.3,4,0.439,112,0.203,0,0,-1,0.589,0,1
CL102805,996373.0,974964.0,17.1,5,0.514,150,0.715,2,0,0,0.355,1,0
CL102806,2326092.0,2176396.0,4.8,1,0.353,155,0.772,0,0,-2,0.294,0,0
CL102807,1596736.0,3910664.0,0.5,3,0.121,63,0.371,1,0,-1,0.89,1,0
CL102808,3827396.0,5615565.0,14.9,1,0.819,4,0.812,0,0,0,0.251,0,0
CL102809,1839915.0,6831912.0,9.0,3,0.073,90,0.891,1,0,1,0.095,0,0
CL102810,2284407.0,4417027.0,15.1,2,0.231,122,0.627,1,0,1,0.834,1,0
CL102811,1762460.0,5033110.0,1.2,1,0.457,3,0.962,0,0,0,0.392,0,0
CL102812,5777177.0,4237169.0,0.2,4,0.293,81,0.806,0,0,1,0.433,0,0
CL102813,2062395.0,6452212.0,21.8,3,0.212,168,0.259,0,0,0,0.444,0,1
CL102814,6054295.0,4970376.0,1.3,5,0.513,83,0.372,0,0,1,0.553,0,0
CL102815,3638477.0,4180813.0,13.3,2,0.186,82,0.542,0,0,1,0.23,0,0
CL102816,3081828.0,3308951.0,13.9,3,0.416,156,0.48,0,2,-2,0.39,1,0
CL102817,2912046.0,4226581.0,9.9,1,0.546,117,0.357,0,0,1,0.358,1,0
CL102818,2948770.0,5605249.0,1.1,3,0.217,143,0.592,0,0,-1,0.616,0,0
CL102819,923719.0,4814933.0,8.8,2,0.072,51,0.693,0,1,-1,0.183,0,0
CL102820,2106542.0,5212544.0,17.6,5,0.113,154,0.514,0,0,-2,0.445,1,0
CL102821,3695325.0,10220492.0,4.4,5,0.67,35,0.654,1,0,0,0.829,0,1
CL102822,2363257.0,4807149.0,4.3,5,0.19,126,0.204,2,1,1,0.185,0,0
CL102823,1199488.0,2534992.0,4.7,2,0.578,80,0.537,0,0,-2,0.334,1,0
CL102824,2359117.0,7411362.0,0.7,3,0.242,15,0.53,0,0,-2,0.361,0,0
CL102825,5677677.0,1534417.0,17.8,2,0.221,133,0.755,0,1,-1,0.494,0,1
CL102826,4517394.0,1872923.0,16.3,2,0.674,174,0.342,2,0,-1,0.639,1,0
CL102827,2347820.0,5050981.0,49.4,3,0.165,24,0.757,0,1,1,0.447,0,0
CL102828,3897027.0,5731442.0,7.0,4,0.369,2,0.429,1,0,0,0.435,0,0
CL102829,2016243.0,1670217.0,11.1,5,0.402,164,0.411,0,0,-1,0.583,0,0
CL102830,1033089.0,3054199.0,1.8,1,0.215,45,0.444,1,0,-2,0.324,0,1
CL102831,1525400.0,2612299.0,8.8,1,0.409,95,0.572,1,0,-2,0.504,0,0
CL102832,5290611.0,2840034.0,8.4,3,0.043,94,0.753,0,0,1,0.21,0,0
CL102833,2111699.0,7729219.0,18.5,1,0.451,123,0.377,1,0,1,0.103,0,0
CL102834,2144266.0,6547238.0,14.2,4,0.281,37,0.527,0,0,1,0.162,0,0
CL102835,2084586.0,3939697.0,22.3,2,0.224,118,0.812,0,0,0,0.255,0,0
CL102836,6274901.0,2724585.0,16.3,5,0.548,85,0.19,0,1,-2,0.683,0,0
CL102837,5460110.0,1552295.0,16.2,1,0.095,140,0.769,0,0,1,0.16,0,0
CL102838,7343970.0,10789991.0,0.5,1,0.593,122,0.337,0,3,-2,0.473,0,0
CL102839,2236622.0,6043415.0,15.0,3,0.098,163,0.652,1,1,-2,0.047,0,0
CL102840,2807520.0,2434694.0,7.5,3,0.358,150,0.566,0,0,1,0.306,1,0
CL102841,1134473.0,6607525.0,3.8,2,0.611,117,0.452,1,0,0,0.49,1,0
CL102842,5068053.0,3801261.0,0.5,5,0.392,72,0.452,0,0,1,0.822,0,0
CL102843,1350669.0,3265826.0,9.1,1,0.273,155,0.382,0,0,0,0.179,0,0
CL102844,2698989.0,5414808.0,3.2,2,0.062,100,0.623,1,0,1,0.796,0,1
CL102845,1399113.0,2376053.0,5.0,5,0.637,7,0.681,0,0,1,0.434,0,0
CL102846,1804089.0,3138861.0,9.2,2,0.45,3,0.613,0,0,-1,0.122,0,0
CL102847,1593381.0,4347114.0,19.4,1,0.506,4,0.764,1,1,1,0.565,1,0
CL102848,1787024.0,2814750.0,14.0,3,0.707,8,0.433,0,0,-1,0.777,1,0
CL102849,1849524.0,6377965.0,4.8,3,0.528,45,0.538,1,0,-2,0.219,0,0
CL102850,1841085.0,14773514.0,3.9,3,0.089,148,0.708,0,0,-2,0.066,0,0
CL102851,3673542.0,2354859.0,2.2,4,0.45,133,0.868,0,0,-1,0.259,1,0
CL102852,1393834.0,1244709.0,3.7,2,0.25,174,0.778,0,0,-2,0.553,0,0
CL102853,2704076.0,983410.0,0.9,1,0.236,69,0.355,0,1,-1,0.52,0,0
CL102854,4452515.0,3593626.0,28.4,2,0.185,35,0.765,0,1,1,0.563,0,0
CL102855,1873655.0,2509979.0,6.8,3,0.302,143,0.753,0,0,-1,0.564,0,0
CL102856,1691355.0,4618139.0,1.1,2,0.463,17,0.393,0,1,1,0.34,0,0
CL102857,2158098.0,4381135.0,3.5,5,0.151,76,0.434,0,0,0,0.54,1,0
CL102858,4368204.0,1299835.0,6.3,2,0.337,174,0.667,1,0,1,0.287,1,0
CL102859,2668571.0,1120831.0,6.1,4,0.221,171,0.277,1,0,-1,0.031,0,0
CL102860,1856851.0,4911811.0,0.3,4,0.242,122,0.628,1,0,0,0.079,0,0
CL102861,3084618.0,4389826.0,24.1,3,0.233,79,0.919,1,0,0,0.355,0,0
CL102862,1395626.0,2963636.0,2.6,1,0.586,91,0.59,1,1,1,0.152,0,0
CL102863,3404742.0,1251683.0,0.1,5,0.224,114,0.377,0,1,0,0.747,0,0
CL102864,2970687.0,5553694.0,0.6,1,0.154,22,0.964,1,0,1,0.116,0,1
CL102865,2076295.0,9726160.0,6.9,1,0.393,137,0.657,0,3,0,0.556,0,1
CL102866,1592327.0,4850477.0,1.2,5,0.357,47,0.646,1,0,0,0.689,0,0
CL102867,1554492.0,2206169.0,0.3,4,0.28,3,0.598,0,1,-1,0.754,0,0
CL102868,3164193.0,4119270.0,3.8,3,0.431,31,0.752,0,0,-2,0.311,0,0
CL102869,4477119.0,1534508.0,7.8,2,0.447,13,0.644,0,0,-1,0.092,0,0
CL102870,1760919.0,8373416.0,0.9,4,0.104,2,0.596,2,0,0,0.37,1,0
CL102871,3045554.0,4228217.0,3.0,3,0.351,111,0.476,1,1,-2,0.227,0,0
CL102872,852976.0,1158099.0,4.3,4,0.325,7,0.242,1,0,1,0.266,0,0
CL102873,1807926.0,3234963.0,1.4,5,0.282,29,0.586,0,0,0,0.503,1,0
CL102874,2384430.0,5522333.0,5.6,1,0.052,132,0.635,1,0,-1,0.322,0,1
CL102875,1536716.0,3162479.0,0.7,5,0.037,132,0.723,0,0,-1,0.232,0,0
CL102876,1516244.0,3291563.0,0.4,2,0.257,88,0.634,0,1,0,0.678,1,0
CL102877,1734293.0,1694534.0,5.9,5,0.259,149,0.598,0,0,0,0.527,0,0
CL102878,2802707.0,5936194.0,2.3,1,0.243,173,0.712,0,0,-1,0.202,0,0
CL102879,2205215.0,2535931.0,0.8,4,0.593,127,0.262,0,1,-2,0.362,0,0
CL102880,790866.0,882477.0,4.4,3,0.553,156,0.492,1,0,0,0.417,0,1
CL102881,838735.0,3079014.0,19.7,2,0.143,8,0.864,2,0,-1,0.805,0,0
CL102882,1787927.0,7935086.0,10.3,4,0.449,42,0.728,0,0,0,0.138,0,1
CL102883,3044488.0,3045420.0,13.5,3,0.277,145,0.597,0,0,1,0.129,0,0
CL102884,613078.0,13478272.0,16.4,1,0.281,137,0.595,2,1,-2,0.695,1,1
CL102885,1886313.0,5391195.0,28.8,5,0.361,84,0.921,0,0,-2,0.302,0,0
CL102886,1861468.0,5061284.0,11.5,4,0.262,69,0.822,0,0,1,0.707,1,0
CL102887,4848446.0,3649575.0,7.5,3,0.162,99,0.112,1,0,-2,0.658,0,0
CL102888,1997664.0,3806420.0,3.6,3,0.38,41,0.667,0,0,0,0.679,1,0
CL102889,2932877.0,3320425.0,1.6,5,0.313,157,0.662,0,2,1,0.265,0,0
CL102890,2598977.0,3231353.0,9.3,4,0.512,54,0.349,0,0,-1,0.34,0,0
CL102891,834607.0,5789793.0,42.3,4,0.518,160,0.664,0,0,1,0.098,0,0
CL102892,3555846.0,2073852.0,5.0,1,0.175,121,0.551,0,0,0,0.285,0,0
CL102893,2697129.0,1880173.0,10.3,4,0.234,43,0.918,1,0,1,0.352,0,1
CL102894,3122468.0,1818938.0,5.5,5,0.239,69,0.413,0,1,1,0.045,0,0
CL102895,17246484.0,16717359.0,4.5,4,0.041,115,0.591,0,0,0,0.624,0,0
CL102896,854220.0,5787668.0,4.2,1,0.493,100,0.727,1,3,0,0.28,0,0
CL102897,5736434.0,4941327.0,5.6,3,0.149,16,0.44,0,1,-2,0.101,1,0
CL102898,2097541.0,1904518.0,3.7,4,0.697,149,0.228,0,0,-2,0.608,0,0
CL102899,2795900.0,6176977.0,11.1,5,0.377,161,0.717,0,1,0,0.787,0,0
CL102900,2367260.0,3679914.0,16.6,4,0.346,154,0.814,0,0,1,0.369,0,0
CL102901,1958877.0,4638577.0,17.2,2,0.328,131,0.625,0,0,0,0.516,0,0
CL102902,1821341.0,2015476.0,2.1,1,0.2,23,0.578,0,0,0,0.407,0,0
CL102903,2855491.0,4466824.0,18.1,3,0.192,89,0.299,1,1,1,0.438,0,0
CL102904,1134172.0,2967756.0,3.3,2,0.451,84,0.356,0,0,-1,0.26,0,0
CL102905,3524643.0,2336284.0,3.0,5,0.156,47,0.65,0,1,0,0.366,0,0
CL102906,1966769.0,6674964.0,10.4,4,0.322,118,0.694,0,0,-2,0.651,0,0
CL102907,1376377.0,1360829.0,2.9,1,0.489,164,0.794,0,0,-2,0.68,0,1
CL102908,1933792.0,5928865.0,0.4,4,0.682,35,0.593,2,0,1,0.157,0,0
CL102909,4540622.0,6447096.0,3.7,4,0.658,171,0.498,1,1,1,0.416,0,0
CL102910,1853030.0,2157044.0,10.2,4,0.14,161,0.325,1,1,-1,0.455,0,1
CL102911,2897117.0,2248491.0,3.2,4,0.141,5,0.832,1,2,-1,0.378,0,0
CL102912,1680365.0,3415662.0,7.9,1,0.033,4,0.665,0,2,1,0.466,0,1
CL102913,3537606.0,4864261.0,8.6,2,0.177,58,0.494,0,0,-1,0.571,1,1
CL102914,3411811.0,3587627.0,10.6,5,0.277,107,0.606,1,0,-2,0.851,1,0
CL102915,6103082.0,5408562.0,18.2,2,0.231,178,0.168,0,0,-2,0.449,0,1
CL102916,2218225.0,13716167.0,4.5,1,0.344,155,0.528,1,0,0,0.262,1,0
CL102917,3383183.0,2798512.0,1.5,5,0.436,138,0.882,0,0,0,0.384,0,0
CL102918,2543455.0,1201852.0,3.1,3,0.522,123,0.419,0,0,-2,0.421,1,0
CL102919,4629391.0,7118065.0,4.5,2,0.272,62,0.368,0,0,-1,0.685,0,0
CL102920,1690583.0,12972213.0,10.0,1,0.37,122,0.575,0,0,-2,0.395,0,0
CL102921,3514833.0,5256300.0,0.1,1,0.168,148,0.622,0,0,-2,0.49,1,0
CL102922,2197105.0,1864635.0,3.0,1,0.371,32,0.756,1,0,-1,0.621,0,0
CL102923,2345258.0,3661104.0,12.1,5,0.203,48,0.354,0,1,-2,0.196,1,0
CL102924,2535436.0,1824896.0,8.9,4,0.301,177,0.726,1,0,-2,0.172,0,1
CL102925,2747275.0,6261929.0,10.5,3,0.585,26,0.833,0,1,-1,0.452,0,0
CL102926,2285020.0,1550513.0,13.4,5,0.435,122,0.529,0,0,-2,0.588,0,0
CL102927,2696207.0,3236198.0,12.2,5,0.435,163,0.725,0,0,0,0.391,0,0
CL102928,5331051.0,1976748.0,9.2,2,0.159,28,0.511,0,0,-2,0.228,0,0
CL102929,3963844.0,4363466.0,4.6,3,0.284,65,0.463,3,0,-1,0.594,0,1
CL102930,3739929.0,3089627.0,32.9,1,0.075,119,0.303,0,0,-1,0.386,0,0
CL102931,1928456.0,4518694.0,6.7,5,0.329,154,0.83,2,1,1,0.135,0,1
CL102932,1552504.0,4055747.0,1.8,3,0.183,6,0.844,0,0,1,0.343,1,0
CL102933,3904539.0,2001362.0,2.8,2,0.371,50,0.733,0,1,0,0.339,0,0
CL102934,3752840.0,6192280.0,9.5,4,0.509,49,0.488,0,0,-1,0.529,0,1
CL102935,5057260.0,3858789.0,20.7,3,0.534,46,0.207,1,0,-1,0.474,0,0
CL102936,1790508.0,1998744.0,1.6,1,0.335,90,0.933,1,1,1,0.392,0,0
CL102937,2159151.0,19166003.0,0.7,5,0.116,149,0.712,1,0,-2,0.417,0,0
CL102938,1066889.0,5573318.0,17.1,4,0.288,96,0.416,0,0,1,0.273,0,0
CL102939,1990237.0,3586609.0,19.7,2,0.64,25,0.592,0,1,0,0.067,0,1
CL102940,3985946.0,10752439.0,2.6,1,0.648,96,0.76,0,0,1,0.825,0,0
CL102941,1917921.0,14494371.0,3.8,4,0.127,125,0.511,0,1,-2,0.632,1,1
CL102942,3335856.0,3606526.0,8.6,2,0.257,105,0.698,0,0,-2,0.298,0,0
CL102943,2201718.0,5091985.0,3.2,1,0.027,63,0.705,1,0,0,0.664,0,0
CL102944,2847718.0,1999481.0,16.8,5,0.446,83,0.915,0,2,1,0.251,0,0
CL102945,1364303.0,3601875.0,0.9,2,0.709,66,0.526,0,0,-1,0.696,0,0
CL102946,2527155.0,3473441.0,0.3,4,0.142,163,0.445,0,0,0,0.104,0,0
CL102947,542765.0,4544276.0,1.9,1,0.295,80,0.561,0,0,-1,0.35,0,0
CL102948,2205692.0,5040079.0,2.7,3,0.225,33,0.704,0,0,-1,0.476,0,0
CL102949,1071707.0,5908366.0,1.0,1,0.705,50,0.165,1,0,-2,0.558,0,0
CL102950,4425958.0,4715426.0,0.5,4,0.447,152,0.648,0,0,-2,0.61,0,0
CL102951,3572241.0,1710815.0,11.3,4,0.344,95,0.662,0,0,1,0.32,1,0
CL102952,3058195.0,2070029.0,1.4,3,0.339,151,0.723,2,0,-2,0.311,0,0
CL102953,5180971.0,2723735.0,19.6,4,0.315,81,0.339,0,0,-1,0.709,0,0
CL102954,1506865.0,3276976.0,3.7,1,0.433,97,0.564,0,0,0,0.3,1,0
CL102955,5801816.0,8331399.0,8.9,2,0.286,37,0.732,0,0,0,0.152,0,0
CL102956,3859684.0,1769031.0,2.0,1,0.353,100,0.549,0,0,-1,0.177,0,0
CL102957,2151600.0,3108993.0,2.2,4,0.42,63,0.794,0,0,-2,0.175,0,0
CL102958,4272929.0,7780309.0,6.8,3,0.366,63,0.681,0,0,-1,0.128,0,0
CL102959,1392837.0,3236768.0,6.6,3,0.744,19,0.616,1,0,0,0.472,0,0
CL102960,1603570.0,5511189.0,11.7,5,0.444,149,0.391,0,0,1,0.783,1,0
CL102961,1786386.0,3621216.0,11.3,3,0.365,39,0.713,0,0,-2,0.121,0,0
CL102962,1858929.0,4779031.0,8.9,3,0.383,104,0.653,1,0,0,0.665,0,0
CL102963,1427908.0,3402664.0,4.8,4,0.339,83,0.813,1,1,0,0.495,0,1
CL102964,4463936.0,6368954.0,17.7,2,0.269,154,0.397,1,0,-2,0.149,0,0
CL102965,2127744.0,1353847.0,7.8,2,0.615,105,0.581,0,1,-2,0.353,0,0
CL102966,2888513.0,3096186.0,37.0,4,0.03,179,0.571,0,0,1,0.163,1,1
CL102967,1820869.0,4914010.0,13.7,3,0.271,60,0.63,3,0,1,0.6,1,1
CL102968,974518.0,5801266.0,0.4,1,0.455,82,0.566,0,0,0,0.232,0,0
CL102969,2771859.0,11353843.0,3.1,2,0.355,92,0.666,0,0,1,0.379,0,1
CL102970,930868.0,3036702.0,6.8,4,0.373,122,0.451,0,0,-2,0.493,0,1
CL102971,2340050.0,11247284.0,10.2,1,0.437,124,0.35,0,0,-2,0.227,0,1
CL102972,1221808.0,2517264.0,6.4,3,0.526,97,0.801,0,0,-1,0.254,0,0
CL102973,6541245.0,10120286.0,12.3,4,0.443,134,0.81,0,0,-1,0.457,0,0
CL102974,3819696.0,7076054.0,2.7,2,0.656,135,0.22,0,0,-1,0.756,0,0
CL102975,2553248.0,2106586.0,1.6,1,0.06,133,0.771,0,0,-2,0.599,0,0
CL102976,4555534.0,4950145.0,0.4,1,0.607,91,0.73,1,0,-1,0.372,0,0
CL102977,1586185.0,3852123.0,6.8,2,0.209,136,0.375,0,0,0,0.459,0,0
CL102978,3177927.0,6186680.0,9.3,1,0.303,102,0.343,0,0,-1,0.201,0,1
CL102979,2676191.0,3415075.0,3.2,2,0.455,161,0.776,0,0,1,0.186,1,0
CL102980,2763504.0,3220115.0,7.6,4,0.212,140,0.418,0,0,0,0.171,0,0
CL102981,4575272.0,10410924.0,0.4,5,0.422,101,0.241,0,2,0,0.121,1,0
CL102982,3492911.0,3726185.0,0.8,3,0.363,125,0.73,0,0,-1,0.427,0,0
CL102983,2797850.0,7120551.0,9.7,4,0.142,37,0.394,0,0,-1,0.138,1,0
CL102984,1058704.0,3410106.0,3.7,3,0.311,143,0.877,0,0,-2,0.296,1,1
CL102985,1498503.0,12821888.0,8.9,3,0.169,17,0.925,0,0,-2,0.454,1,0
CL102986,2277629.0,2483466.0,14.3,2,0.228,37,0.774,0,2,-1,0.231,0,0
CL102987,2537491.0,2597603.0,15.3,5,0.091,179,0.348,1,0,0,0.093,0,0
CL102988,1376285.0,11607500.0,1.5,3,0.452,157,0.289,0,0,-1,0.593,0,1
CL102989,8087566.0,2924218.0,5.3,3,0.202,3,0.654,0,0,-2,0.583,0,0
CL102990,5169037.0,12246516.0,10.6,4,0.422,154,0.686,0,0,-2,0.265,0,0
CL102991,3272482.0,7454202.0,11.9,5,0.158,104,0.6,0,0,1,0.609,0,0
CL102992,2510565.0,3583123.0,12.3,5,0.432,121,0.842,0,0,0,0.255,1,0
CL102993,2177952.0,1122080.0,2.1,3,0.066,45,0.772,0,0,-2,0.244,0,0
CL102994,1504605.0,3939157.0,1.7,5,0.429,134,0.673,0,0,1,0.07,0,0
CL102995,2517408.0,4287186.0,7.1,4,0.472,99,0.732,0,0,-1,0.406,0,0
CL102996,2754857.0,9038939.0,10.8,2,0.16,147,0.625,0,0,0,0.196,0,0
CL102997,1301619.0,12138746.0,3.1,3,0.429,13,0.768,0,1,-1,0.347,0,0
CL102998,2862163.0,2471928.0,0.9,1,0.194,57,0.479,2,1,1,0.538,1,1
CL102999,2240860.0,6995847.0,10.1,3,0.611,73,0.547,1,1,1,0.577,1,0
CL103000,932940.0,6822807.0,2.8,3,0.474,83,0.476,0,0,0,0.405,0,1
CL103001,1575066.0,8464478.0,1.5,2,0.493,85,0.663,0,0,1,0.291,1,0
CL103002,1969317.0,5660841.0,1.3,1,0.286,174,0.547,0,0,0,0.847,0,0
CL103003,6223505.0,1025050.0,3.0,1,0.435,12,0.455,1,0,-1,0.328,0,1
CL103004,3198769.0,3581185.0,7.2,1,0.198,157,0.389,0,0,-2,0.283,0,0
CL103005,1242032.0,1778009.0,3.6,2,0.29,97,0.887,3,0,-2,0.349,0,1
CL103006,3087950.0,3464836.0,0.2,5,0.341,65,0.964,0,0,0,0.631,0,0
CL103007,1117213.0,7928726.0,0.8,1,0.254,49,0.593,2,1,0,0.722,0,0
CL103008,4161331.0,4943606.0,2.7,5,0.298,127,0.48,0,2,1,0.306,1,0
CL103009,1913487.0,8918725.0,8.6,4,0.25,132,0.906,0,0,-2,0.506,0,0
CL103010,2310979.0,5071909.0,0.8,2,0.384,28,0.247,1,0,0,0.206,0,0
CL103011,4699179.0,1609078.0,6.6,5,0.083,50,0.38,0,2,-2,0.352,0,0
CL103012,1272404.0,683791.0,1.0,1,0.386,12,0.524,0,3,-2,0.546,0,1
CL103013,1204338.0,4431134.0,1.9,1,0.1,83,0.754,0,0,-1,0.614,0,0
CL103014,1808847.0,3437488.0,1.5,5,0.268,18,0.357,1,0,-1,0.45,0,0
CL103015,4070146.0,2015017.0,0.6,5,0.33,107,0.62,0,1,-2,0.114,0,0
CL103016,1132940.0,1214157.0,8.9,4,0.22,111,0.349,1,1,-2,0.353,0,0
CL103017,587671.0,2387315.0,5.0,2,0.25,111,0.514,0,1,1,0.642,0,0
CL103018,1932685.0,3484573.0,14.2,3,0.283,134,0.462,1,0,-1,0.524,0,0
CL103019,3191081.0,6363661.0,0.8,4,0.265,68,0.542,0,0,-2,0.09,0,0
CL103020,4413289.0,4556393.0,1.3,4,0.621,76,0.697,2,0,-2,0.407,0,0
CL103021,1921121.0,12306610.0,2.9,4,0.315,23,0.381,0,2,0,0.53,0,1
CL103022,1971463.0,1933954.0,11.6,1,0.44,156,0.17,0,0,-1,0.506,0,0
CL103023,4312164.0,7398155.0,2.9,5,0.839,40,0.647,0,0,1,0.063,0,1
CL103024,950867.0,4127197.0,4.2,2,0.305,98,0.753,0,0,1,0.467,0,0
CL103025,1994172.0,6493215.0,2.9,1,0.427,48,0.513,0,1,-1,0.147,0,1
CL103026,2663661.0,2941528.0,0.7,4,0.154,162,0.824,1,0,-1,0.332,1,0
CL103027,3031625.0,8454220.0,22.4,2,0.605,92,0.391,1,0,0,0.564,0,0
CL103028,1876834.0,4909376.0,6.4,1,0.18,162,0.807,0,0,-1,0.532,0,0
CL103029,2463813.0,2481537.0,12.4,3,0.216,57,0.557,0,0,-1,0.572,0,0
CL103030,697904.0,3959321.0,8.6,4,0.296,29,0.703,2,0,-1,0.223,0,0
CL103031,1742577.0,3376367.0,5.8,1,0.524,90,0.64,0,0,1,0.402,0,0
CL103032,3038135.0,5623275.0,0.8,1,0.647,124,0.737,0,0,-2,0.494,1,0
CL103033,1481926.0,1748303.0,8.2,4,0.242,98,0.705,0,0,0,0.189,1,0
CL103034,2494234.0,3911587.0,1.4,3,0.109,8,0.543,1,1,1,0.428,0,1
CL103035,3028071.0,5265650.0,4.3,5,0.12,93,0.456,0,0,-2,0.516,0,0
CL103036,2040541.0,4086160.0,7.9,3,0.122,107,0.609,0,0,-1,0.384,0,1
CL103037,2637209.0,10250724.0,12.2,4,0.828,104,0.747,0,0,0,0.478,0,0
CL103038,1496491.0,6864103.0,9.2,5,0.176,144,0.728,2,1,-2,0.476,0,0
CL103039,2184056.0,3971933.0,8.9,1,0.371,92,0.172,0,0,1,0.268,1,0
CL103040,3285759.0,4646767.0,1.3,3,0.256,158,0.424,1,1,0,0.604,1,0
CL103041,2619480.0,4910891.0,3.4,3,0.389,87,0.839,0,0,1,0.255,0,0
CL103042,1806198.0,5295192.0,0.4,5,0.645,93,0.91,1,0,-1,0.131,0,0
CL103043,2709049.0,1112410.0,10.2,1,0.563,84,0.833,1,0,0,0.541,0,0
CL103044,3461820.0,3233034.0,24.4,3,0.688,81,0.865,0,0,1,0.836,0,0
CL103045,868940.0,1412530.0,2.5,5,0.468,154,0.418,0,0,-1,0.394,0,0
CL103046,4323332.0,9769703.0,0.7,3,0.026,39,0.796,1,0,0,0.543,0,0
CL103047,2046973.0,3826287.0,5.2,1,0.424,33,0.524,0,0,-1,0.357,0,0
CL103048,2995869.0,3487380.0,15.5,1,0.375,78,0.72,0,0,1,0.499,0,0
CL103049,4406642.0,7480111.0,6.4,2,0.318,31,0.687,0,0,1,0.268,0,1
CL103050,1219758.0,5366183.0,0.4,5,0.313,21,0.339,0,0,-1,0.501,0,0
CL103051,1698540.0,1812026.0,29.3,4,0.177,178,0.747,0,0,0,0.506,0,1
CL103052,2096386.0,3799448.0,14.1,3,0.136,128,0.564,0,0,1,0.121,0,1
CL103053,1636587.0,3157790.0,1.1,1,0.215,134,0.673,1,1,-2,0.76,0,1
CL103054,5765880.0,1177409.0,20.4,3,0.406,90,0.564,0,1,-1,0.626,0,0
CL103055,1577913.0,2462793.0,4.8,3,0.218,141,0.846,0,0,1,0.882,0,0
CL103056,1834397.0,3511387.0,3.7,4,0.589,58,0.822,0,0,1,0.612,0,0
CL103057,2682325.0,3684091.0,4.9,1,0.124,172,0.405,1,0,-1,0.557,0,1
CL103058,1327656.0,1414714.0,14.4,2,0.432,32,0.752,2,1,-1,0.147,0,1
CL103059,1987046.0,8941071.0,8.6,5,0.196,59,0.722,1,1,-2,0.411,0,0
CL103060,2838331.0,3717373.0,0.5,3,0.245,103,0.84,0,0,-1,0.354,0,0
CL103061,2050450.0,4099138.0,25.3,4,0.25,81,0.306,0,1,-2,0.383,0,0
CL103062,2311267.0,5285349.0,1.3,4,0.436,173,0.348,2,0,-1,0.429,0,1
CL103063,1858600.0,2299832.0,10.9,5,0.303,177,0.795,0,0,0,0.396,0,0
CL103064,1135706.0,5495550.0,8.1,5,0.329,61,0.669,0,1,0,0.482,0,0
CL103065,2844212.0,3088042.0,1.7,1,0.012,40,0.539,0,1,-1,0.37,0,0
CL103066,5823818.0,2131614.0,1.5,3,0.368,82,0.722,0,0,1,0.546,0,0
CL103067,2444133.0,5964962.0,16.3,3,0.697,162,0.205,0,0,1,0.243,0,0
CL103068,2710469.0,11343684.0,4.4,5,0.23,113,0.682,2,0,-1,0.407,0,0
